"Result","IsRoleAllowedAsPerConfluence::Allowed,NotAllowed","IsRoleAllowedActually","MethodName","APIEndPoint","userName","Role","Typeofrequest","Payload","ResponseStatusCOde","Response"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","dev01.apiauto@gmail.com","api_super_admin","GET","NA","404","{""clusterId"":"""",""message"":""User not found in the lookup DB""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","dev02.apiauto@gmail.com","super_admin","GET","NA","404","{""clusterId"":"""",""message"":""User not found in the lookup DB""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","dev07.apiauto@gmail.com","SystemAnalyst","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","dev08.apiauto@gmail.com","PartnerCreator","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","dev03.apiauto@gmail.com","PrimaryTenantAdmin","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","dev04.apiauto@gmail.com","SecondaryTenantAdmin","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","dev05.apiauto@gmail.com","Analyst","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","dev06.apiauto@gmail.com","User","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","mohammednizhar.p@carear.com","Creator","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","devanother03.apiauto@gmail.com","AnotherPrimaryTenantAdmin","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","devanother03.apiauto+1@gmail.com","SecTenantAdminFromAnotherTenantUnderSameRegion","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","devanother03.apiauto+2@gmail.com","AnalystRoleFromFromAnotherTenantUnderSameRegion","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","devanother03.apiauto+3@gmail.com","UserRoleFromFromAnotherTenantUnderSameRegion","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","devanother03.apiauto+6@gmail.com","CreatorRoleUserFromDifferentTenant","GET","NA","200","{""clusterId"":""V46wbCxFkzXGuaW5"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","deveu01.apiauto@gmail.com","DifferentRegionAPISuperAdmin","GET","NA","404","{""clusterId"":"""",""message"":""User not found in the lookup DB""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","deveu02.apiauto@gmail.com","DifferentRegionSuperAdmin","GET","NA","404","{""clusterId"":"""",""message"":""User not found in the lookup DB""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","Venkata.Jonnalagadda@carear.com","DifferentRegionSystemAnalyst","GET","NA","200","{""clusterId"":""6DmJebNZf7tfNaJM"",""type"":1,""gcpTenantId"":""""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","centralLookupQuantPart","https://dev.apiv2.carear.app/lookup/quantEntangPart?email=<email>","Venkata.Jonnalagadda+1@carear.com","DiffRegionPartnerCreator","GET","NA","200","{""clusterId"":""6DmJebNZf7tfNaJM"",""type"":1,""gcpTenantId"":""""}"
