"Result","IsRoleAllowedAsPerConfluence::Allowed,NotAllowed","IsRoleAllowedActually","MethodName","APIEndPoint","userName","Role","Typeofrequest","Payload","ResponseStatusCOde","Response"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","hyperspace01.apiauto@gmail.com","api_super_admin","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Xgfvmpxufm"",""experienceName"":""experienceNameNameFlettfdooy"",""bundleLocation"":""http://asda2.asdsd2""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","hyperspace02.apiauto@gmail.com","super_admin","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Blsllgyciy"",""experienceName"":""experienceNameNameEyryyitkyx"",""bundleLocation"":""http://asda2.asdsd2""}","200","{""message"":""Successfully added the experience"",""experienceId"":""ID3wxm9qzut20Q1IlQc3""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","mohammednizhar.p+25@carear.com","SystemAnalyst","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Ljemymfnsh"",""experienceName"":""experienceNameNameXfibeshkla"",""bundleLocation"":""http://asda2.asdsd2""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","mohammednizhar.p+26@carear.com","PartnerCreator","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Tvvvtpcmau"",""experienceName"":""experienceNameNameJcphljdsil"",""bundleLocation"":""http://asda2.asdsd2""}","200","{""message"":""Successfully added the experience"",""experienceId"":""IQLAnDi3upKRdrWVOM0A""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","Venkata.Jonnalagadda@carear.com","PrimaryTenantAdmin","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Rangtlhnyc"",""experienceName"":""experienceNameNameJxohjtvnpv"",""bundleLocation"":""http://asda2.asdsd2""}","200","{""message"":""Successfully added the experience"",""experienceId"":""1tkcjxCiD4Vnt6XqXQnQ""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","mohammednizhar.p+27@carear.com","SecondaryTenantAdmin","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Yksvmoirze"",""experienceName"":""experienceNameNameMpiggjogcx"",""bundleLocation"":""http://asda2.asdsd2""}","200","{""message"":""Successfully added the experience"",""experienceId"":""Rx3XHHRZmFSGR4CjjTA5""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","mohammednizhar.p+28@carear.com","Analyst","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Jorxyonefc"",""experienceName"":""experienceNameNameMeqjxnvzsz"",""bundleLocation"":""http://asda2.asdsd2""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","mohammednizhar.p+29@carear.com","User","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Lflmipitcp"",""experienceName"":""experienceNameNameTojdcxngfl"",""bundleLocation"":""http://asda2.asdsd2""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","Venkata.Jonnalagadda+1@carear.com","Creator","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Inshkyednh"",""experienceName"":""experienceNameNameZktabpajcv"",""bundleLocation"":""http://asda2.asdsd2""}","200","{""message"":""Successfully added the experience"",""experienceId"":""7lhzGSgwe8Vh8v5EzGh3""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","mohammednizhar.p+30@carear.com","AnotherPrimaryTenantAdmin","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Nvmzveghpa"",""experienceName"":""experienceNameNameOpcbxqeyid"",""bundleLocation"":""http://asda2.asdsd2""}","403","{""message"":""Failed to add the experience"",""error"":""Insufficient Permission""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","mohammednizhar.p+31@carear.com","SecTenantAdminFromAnotherTenantUnderSameRegion","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Kdohfdmojz"",""experienceName"":""experienceNameNameYrhmbtdjcz"",""bundleLocation"":""http://asda2.asdsd2""}","403","{""message"":""Failed to add the experience"",""error"":""Insufficient Permission""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminTenantIdExperiencesAddAPI","https://hyperspace.apiv2.carear.app/tenantAdmin/tenants/awx3VL8onlQIH8jVAleB/experiences","mohammednizhar.p+32@carear.com","AnalystRoleFromFromAnotherTenantUnderSameRegion","POST","{""authenticated"":""false"",""qrCode"":"""",""experienceDescription"":""Oqikvpevnv"",""experienceName"":""experienceNameNameSzemqkhlde"",""bundleLocation"":""http://asda2.asdsd2""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
