"Result","IsRoleAllowedAsPerConfluence::Allowed,NotAllowed","IsRoleAllowedActually","MethodName","APIEndPoint","userName","Role","Typeofrequest","Payload","ResponseStatusCOde","Response"
"Pass","Confluence - Allowed","ActualResult - Allowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","devca01.apiauto@gmail.com","api_super_admin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation3140787@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Emenlpxuaq"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Ujxlapccku"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","200","{""message"":""Successfully created the Tenant Admin and sent the Initial Invite Email"",""tenantId"":""oZlAXevlSiwROO4jEstb"",""tenantCreationDate"":""2022-12-14T14:16:51.145Z"",""error"":null}"
"Pass","Confluence - Allowed","ActualResult - Allowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","devca02.apiauto@gmail.com","super_admin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation8524359@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Snkbldoyzt"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Jygbqzsark"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","200","{""message"":""Successfully created the Tenant Admin and sent the Initial Invite Email"",""tenantId"":""g49eAPy3Kt1rhruI9mpC"",""tenantCreationDate"":""2022-12-14T14:16:53.897Z"",""error"":null}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+12@carear.com","SystemAnalyst","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation7126135@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Qquaylyvqe"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Bkftbdchxn"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+13@carear.com","PartnerCreator","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation6244810@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Ykmxdocygj"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Gbirlgmple"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+14@carear.com","PrimaryTenantAdmin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation1569013@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Xoaiyygtto"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Zmsclrdlpz"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+15@carear.com","SecondaryTenantAdmin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation908581@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Eemqrnkijm"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Akqgqpbsyr"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+16@carear.com","Analyst","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation2579247@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Snrrqdscbh"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Zcdrlifbkj"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+18@carear.com","User","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation4181973@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Vgnvklnden"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Kfcgomkhri"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+17@carear.com","Creator","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation5971043@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Lgvsnqysab"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Hnklixgtou"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+19@carear.com","AnotherPrimaryTenantAdmin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation5458287@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Qfjqolnsod"",""numberUsers"":1000,""contractEffectiveDate"":""12/14/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Texeladukt"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
