"Result","IsRoleAllowedAsPerConfluence::Allowed,NotAllowed","IsRoleAllowedActually","MethodName","APIEndPoint","userName","Role","Typeofrequest","Payload","ResponseStatusCOde","Response"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","hyperspaceca01.apiauto@gmail.com","api_super_admin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Fjhubreues"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","hyperspaceca02.apiauto@gmail.com","super_admin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Todfkqulhr"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","200","{""message"":""Successfully updated the Web API configuration"",""secretResponse"":{""message"":""Successfully stored the Tenant's WEBAPI Key"",""status"":""created"",""version"":""projects/306307656985/secrets/aMNJNbtGa2X0voSeifpg_WEBAPI/versions/1""}}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+48@carear.com","SystemAnalyst","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Hoivjqurbh"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+49@carear.com","PartnerCreator","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Rezliepnin"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+51@carear.com","PrimaryTenantAdmin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Flycmzteik"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","200","{""message"":""Successfully updated the Web API configuration"",""secretResponse"":{""message"":""Successfully updated the Tenant's WEBAPI Key"",""status"":""updated"",""version"":""projects/306307656985/secrets/aMNJNbtGa2X0voSeifpg_WEBAPI/versions/2""}}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+52@carear.com","SecondaryTenantAdmin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Uishmduyps"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","200","{""message"":""Successfully updated the Web API configuration"",""secretResponse"":{""message"":""Successfully updated the Tenant's WEBAPI Key"",""status"":""updated"",""version"":""projects/306307656985/secrets/aMNJNbtGa2X0voSeifpg_WEBAPI/versions/3""}}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+53@carear.com","Analyst","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Imjpxjgjqh"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+55@carear.com","User","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Ehpgrubvcc"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+54@carear.com","Creator","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Yqjcqoogab"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+56@carear.com","AnotherPrimaryTenantAdmin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Zctvhemajh"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+57@carear.com","SecTenantAdminFromAnotherTenantUnderSameRegion","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Mmbnmkqrdk"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+58@carear.com","AnalystRoleFromFromAnotherTenantUnderSameRegion","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Xdocomakno"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+60@carear.com","UserRoleFromFromAnotherTenantUnderSameRegion","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Ekyamkmksz"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+59@carear.com","CreatorRoleUserFromDifferentTenant","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Dydlmkzyok"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","hyperspaceeu01.apiauto@gmail.com","DifferentRegionAPISuperAdmin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Vajjapinyr"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","401","{""error"":""Invalid Token"",""message"":""Cannot destructure property 'aud' of 'jwt.decode(...)' as it is null.""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","hyperspaceeu02.apiauto@gmail.com","DifferentRegionSuperAdmin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Emtahcjoev"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","401","{""error"":""Invalid Token"",""message"":""Cannot destructure property 'aud' of 'jwt.decode(...)' as it is null.""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+35@carear.com","DifferentRegionSystemAnalyst","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Trvdimlcnc"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","401","{""error"":""Invalid Token"",""message"":""Cannot destructure property 'aud' of 'jwt.decode(...)' as it is null.""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://canada.hyperspace.apiv2.carear.app/tenantAdmin/tenants/aMNJNbtGa2X0voSeifpg/savePluginSystemInfo","mohammednizhar.p+36@carear.com","DiffRegionPartnerCreator","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Mkhpxbzfgs"",""iName"":""WEBAPI"",""tenantId"":""aMNJNbtGa2X0voSeifpg"",""username"":""mohammednizhar.p+51@carear.com"",""token"":""67b1288ff225adbab24e""}","401","{""error"":""Invalid Token"",""message"":""Cannot destructure property 'aud' of 'jwt.decode(...)' as it is null.""}"
