"Result","IsRoleAllowedAsPerConfluence::Allowed,NotAllowed","IsRoleAllowedActually","MethodName","APIEndPoint","userName","Role","Typeofrequest","Payload","ResponseStatusCOde","Response"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","hyperspaceeu01.apiauto@gmail.com","api_super_admin","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Fail","Confluence - Allowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","hyperspaceeu02.apiauto@gmail.com","super_admin","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","400","{""message"":""Failed to add the Instruct builder experience"",""error"":""Cannot read properties of undefined (reading 'default')""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","mohammednizhar.p+35@carear.com","SystemAnalyst","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Fail","Confluence - Allowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","mohammednizhar.p+36@carear.com","PartnerCreator","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","400","{""message"":""Failed to add the Instruct builder experience"",""error"":""Cannot read properties of undefined (reading 'default')""}"
"Fail","Confluence - Allowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","mohammednizhar.p+38@carear.com","PrimaryTenantAdmin","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","400","{""message"":""Failed to add the Instruct builder experience"",""error"":""Cannot read properties of undefined (reading 'default')""}"
"Fail","Confluence - Allowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","mohammednizhar.p+39@carear.com","SecondaryTenantAdmin","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","400","{""message"":""Failed to add the Instruct builder experience"",""error"":""Cannot read properties of undefined (reading 'default')""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","mohammednizhar.p+40@carear.com","Analyst","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","mohammednizhar.p+42@carear.com","User","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Fail","Confluence - Allowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","mohammednizhar.p+41@carear.com","Creator","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","400","{""message"":""Failed to add the Instruct builder experience"",""error"":""Cannot read properties of undefined (reading 'default')""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSaveInstructBuilderExperienceAPI","https://eu.hyperspace.apiv2.carear.app/tenantAdmin/instructExperience/saveInstructBuilder","mohammednizhar.p+43@carear.com","AnotherPrimaryTenantAdmin","POST","{""pages"":""{}"",""tenantId"":""xY7Z7ltEesu8tHmZmlBs"",""edges"":""[]"",""description"":""ExpChines desc for de"",""id"":""tZXGS7vHzW3TJvHg5bF3"",""title"":""fgh"",""languageCode"":""de"",""version"":""v1"",""navigationNodes"":""[]""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
