"Result","IsRoleAllowedAsPerConfluence::Allowed,NotAllowed","IsRoleAllowedActually","MethodName","APIEndPoint","userName","Role","Typeofrequest","Payload","ResponseStatusCOde","Response"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","dev01.apiauto@gmail.com","api_super_admin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Poxncplguf"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","dev02.apiauto@gmail.com","super_admin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Uciqsuxtto"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","200","{""message"":""Successfully updated the Web API configuration"",""secretResponse"":{""message"":""Successfully updated the Tenant's WEBAPI Key"",""status"":""updated"",""version"":""projects/891852118725/secrets/uMbQiXOc1pHs49b46fcp_WEBAPI/versions/84""}}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","dev07.apiauto@gmail.com","SystemAnalyst","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Hrzkejlbay"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","dev08.apiauto@gmail.com","PartnerCreator","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Qrkxcbdgmb"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","dev03.apiauto@gmail.com","PrimaryTenantAdmin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Ujtcfpxqdp"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","200","{""message"":""Successfully updated the Web API configuration"",""secretResponse"":{""message"":""Successfully updated the Tenant's WEBAPI Key"",""status"":""updated"",""version"":""projects/891852118725/secrets/uMbQiXOc1pHs49b46fcp_WEBAPI/versions/85""}}"
"Pass","Confluence - Allowed","ActualResult - Allowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","dev04.apiauto@gmail.com","SecondaryTenantAdmin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Jsheiygfdy"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","200","{""message"":""Successfully updated the Web API configuration"",""secretResponse"":{""message"":""Successfully updated the Tenant's WEBAPI Key"",""status"":""updated"",""version"":""projects/891852118725/secrets/uMbQiXOc1pHs49b46fcp_WEBAPI/versions/86""}}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","dev05.apiauto@gmail.com","Analyst","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Nkvpulllib"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","dev06.apiauto@gmail.com","User","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Sayqtfxxlz"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","mohammednizhar.p@carear.com","Creator","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Gcytezfvcc"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","tenantAdminSavePluginSystemInfoUpdateAPI","https://dev.apiv2.carear.app/tenantAdmin/tenants/uMbQiXOc1pHs49b46fcp/savePluginSystemInfo","devanother03.apiauto@gmail.com","AnotherPrimaryTenantAdmin","POST","{""password"":""Testing1"",""apiURL"":""Test"",""fqdn"":""Hidysllnmj"",""iName"":""WEBAPI"",""tenantId"":""uMbQiXOc1pHs49b46fcp"",""username"":""dev03.apiauto@gmail.com"",""token"":""67b1288ff225adbab24e""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
