"Result","IsRoleAllowedAsPerConfluence::Allowed,NotAllowed","IsRoleAllowedActually","MethodName","APIEndPoint","userName","Role","Typeofrequest","Payload","ResponseStatusCOde","Response"
"Pass","Confluence - Allowed","ActualResult - Allowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","devca01.apiauto@gmail.com","api_super_admin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation2816768@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Gcndchjleh"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Dgoeunjuvf"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","200","{""message"":""Successfully created the Tenant Admin and sent the Initial Invite Email"",""tenantId"":""IrdTy3NFNokDTChFESsG"",""tenantCreationDate"":""2022-12-06T09:28:59.591Z"",""error"":null}"
"Pass","Confluence - Allowed","ActualResult - Allowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","devca02.apiauto@gmail.com","super_admin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation568691@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Ttbuhguteu"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Pxvirdnfuj"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","200","{""message"":""Successfully created the Tenant Admin and sent the Initial Invite Email"",""tenantId"":""EhI9t641adUxUXjWRygU"",""tenantCreationDate"":""2022-12-06T09:29:02.033Z"",""error"":null}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+12@carear.com","SystemAnalyst","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation7054286@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Komvugujyg"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Gplnsfvlml"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+13@carear.com","PartnerCreator","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation246333@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Pnzryxgvvs"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Hmkyrnnoug"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+14@carear.com","PrimaryTenantAdmin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation5822896@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Bfihsvtmpd"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Igevogsxct"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+15@carear.com","SecondaryTenantAdmin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation6869579@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Klhnlazucz"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Srybyhvunm"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+16@carear.com","Analyst","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation910806@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Ggiyxpnjdy"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Hkrdrkbmdc"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+18@carear.com","User","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation5811130@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Pigimdaefy"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Hdrphjogcz"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+17@carear.com","Creator","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation5600325@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Clqkulygtj"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Pefhatfcyo"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
"Pass","Confluence - NotAllowed","ActualResult - NotAllowed","createTenantAPI","https://canada.dev.apiv2.carear.app/tenantManagement/createTenant","mohammednizhar.p+19@carear.com","AnotherPrimaryTenantAdmin","POST","{""tenantPhysicalAddress"":""test address 01, 02, 03"",""tenantAdminEmail"":""automation75996@xerox.com"",""customerSuccessManager"":""Test Manager"",""resellerOfRecord"":""TCS"",""subscriptionTerm"":5,""customerPlan"":""trial"",""numberVideoRecordingUsers"":15,""customerStatus"":""paying"",""tenantAdminLastName"":""Bezdsevtim"",""numberUsers"":1000,""contractEffectiveDate"":""12/06/2022"",""tenantName"":""TestName"",""createdBy"":""Manual"",""isServiceNowCustomer"":false,""referralCode"":""testCode 123"",""tenantAdminFirstName"":""Bxyjozbglc"",""tierLevel"":2000,""disabled"":false,""customerCRMID"":""1001"",""zQuoteID"":""ID1234""}","403","{""error"":""Insufficient Permission"",""message"":""Failed to authenticate the User""}"
